object_id	trip_id
13.427.388-7	AQCS11 AQCS13 AQCS12
21.626.024-4	AQCS11 AQCS13 AQCS12
18.267.941-k	AQCS11 AQCS13 AQCS12
16.788.121-1	AQCS22 AQCS21
11.579.970-3	AQCS11 AQCS13 AQCS12
7.340.763-k	AQCS11
12.987.958-k	AQCS11 AQCS13 AQCS12
8.332.343-4	AQCS11 AQCS13 AQCS12
18.662.696-6	AQCS22 AQCS21
13.459.802-6	AQCS22 AQCS21
21.569.280-9	AQCS13 AQCS12
15.067.004-7	AQCS11 AQCS13 AQCS12
18.403.818-8	AQCS22 AQCS21
7.783.495-8	AQCS22 AQCS21
9.809.070-3	AQCS11 AQCS13 AQCS12
16.083.095-6	AQCS11 AQCS13 AQCS12
16.682.340-4	AQCS11 AQCS13 AQCS12
18.795.716-8	AQCS11 AQCS13 AQCS12
10.719.206-9	AQCS11 AQCS13 AQCS12
18.009.437-7	AQCS22 AQCS21
5.568.504-5	AQCS22 AQCS21
17.224.550-1	AQCS22 AQCS21
5.911.438-7	AQCS11 AQCS13 AQCS12
10.597.182-6	AQCS11 AQCS13 AQCS12
5.346.953-1	AQCS22 AQCS21
16.924.409-k	AQCS22 AQCS21
14.790.830-k	AQCS11 AQCS13 AQCS12
14.789.010-9	AQCS11 AQCS13 AQCS12
6.097.347-4	AQCS22 AQCS21
6.798.138-3	AQCS22 AQCS21
12.562.524-k	AQCS11 AQCS13 AQCS12
8.349.127-2	AQCS22 AQCS21
8.621.523-3	AQCS22 AQCS21
6.239.295-9	AQCS22 AQCS21
19.189.708-k	AQCS22 AQCS21
15.631.755-1	AQCS22 AQCS21
14.350.776-9	AQCS11 AQCS13 AQCS12
14.395.939-2	AQCS22 AQCS21
5.345.761-4	AQCS22 AQCS21
13.432.551-8	AQCS22 AQCS21
5.570.711-1	AQCS22 AQCS21
7.750.445-1	AQCS22 AQCS21
17.610.809-6	AQCS22 AQCS21
12.128.329-8	AQCS22 AQCS21
8.384.438-8	AQCS13 AQCS12
20.843.818-2	AQCS11 AQCS13 AQCS12
6.168.885-4	AQCS22 AQCS21
11.511.846-3	AQCS11 AQCS13 AQCS12
10.839.882-5	AQCS22 AQCS21
8.451.431-4	AQCS13 AQCS12
9.325.391-4	AQCS22 AQCS21
19.697.175-k	AQCS22 AQCS21
11.715.433-5	AQCS11 AQCS13 AQCS12
6.061.361-3	AQCS22 AQCS21
16.957.872-9	AQCS11 AQCS13 AQCS12
11.633.469-k	AQCS11 AQCS13 AQCS12
12.928.362-9	AQCS22 AQCS21
8.849.314-1	AQCS11 AQCS13 AQCS12
20.977.891-2	AQCS13 AQCS12
19.057.242-k	AQCS11 AQCS13 AQCS12
10.664.357-1	AQCS11 AQCS13 AQCS12
20.071.858-5	AQCS11 AQCS13 AQCS12
12.746.686-6	AQCS11 AQCS13 AQCS12
18.499.790-8	AQCS22 AQCS21
6.025.096-k	AQCS22 AQCS21
13.368.446-8	AQCS11 AQCS13 AQCS12
8.044.371-4	AQCS11 AQCS13 AQCS12
12.672.733-k	AQCS22 AQCS21
8.337.017-3	AQCS11 AQCS13 AQCS12
13.545.051-k	AQCS11 AQCS13 AQCS12
21.172.369-6	AQCS22
14.823.827-8	AQCS11 AQCS13 AQCS12
16.010.080-k	AQCS13
12.124.010-6	AQCS11 AQCS12
15.533.460-6	AQCS22 AQCS21
10.450.260-1	AQCS11 AQCS13 AQCS12
6.421.977-4	AQCS11 AQCS13 AQCS12
18.348.512-1	AQCS11 AQCS13 AQCS12
13.307.602-6	AQCS22 AQCS21
15.459.746-8	AQCS22 AQCS21
9.799.319-k	AQCS13 AQCS12
16.397.728-1	AQCS22 AQCS21
7.896.043-4	AQCS22 AQCS21
12.545.028-8	AQCS11 AQCS13 AQCS12
17.414.929-1	AQCS22 AQCS21
9.076.415-2	AQCS13 AQCS12
6.478.651-2	AQCS22 AQCS21
9.978.758-9	AQCS22 AQCS21
17.662.771-9	AQCS11 AQCS12
9.132.862-3	AQCS22 AQCS21
13.599.360-3	AQCS22 AQCS21
11.111.310-6	AQCS11 AQCS13 AQCS12
15.142.513-5	AQCS22 AQCS21
16.490.184-k	AQCS22 AQCS21
11.584.432-6	AQCS11 AQCS13 AQCS12
12.879.479-4	AQCS22 AQCS21
9.188.996-k	AQCS22 AQCS21
10.187.175-4	AQCS11 AQCS13 AQCS12
14.875.250-8	AQCS22 AQCS21
10.644.277-k	AQCS11
13.756.668-k	AQCS11 AQCS13 AQCS12
21.039.105-3	AQCS22 AQCS21
21.093.261-5	AQCS11 AQCS13 AQCS12
14.196.325-2	AQCS11
14.610.286-7	AQCS11 AQCS13 AQCS12
19.212.704-1	AQCS22 AQCS21
17.154.606-k	AQCS11 AQCS13 AQCS12
14.302.230-7	AQCS22 AQCS21
20.557.786-6	AQCS11 AQCS13 AQCS12
19.364.193-8	AQCS11 AQCS13 AQCS12
15.080.121-4	AQCS22 AQCS21
12.908.904-k	AQCS22 AQCS21
13.252.770-9	AQCS22 AQCS21
5.536.259-9	AQCS11 AQCS13 AQCS12
10.834.007-k	AQCS22 AQCS21
6.008.312-6	AQCS22 AQCS21
6.309.072-7	AQCS11 AQCS13 AQCS12
12.840.294-2	AQCS11 AQCS13 AQCS12
7.303.825-1	AQCS11 AQCS13 AQCS12
14.201.089-5	AQCS11 AQCS13 AQCS12
21.933.964-k	AQCS11 AQCS13 AQCS12
14.404.541-6	AQCS11 AQCS13 AQCS12
21.164.198-3	AQCS22 AQCS21
5.204.246-1	AQCS11 AQCS13 AQCS12
10.049.472-8	AQCS22 AQCS21
17.128.284-5	AQCS22 AQCS21
16.069.903-5	AQCS13
12.218.727-6	AQCS22 AQCS21
16.154.753-k	AQCS22 AQCS21
16.113.135-k	AQCS11 AQCS13 AQCS12
21.809.026-5	AQCS22 AQCS21
17.075.684-3	AQCS22 AQCS21
6.455.457-3	AQCS11 AQCS13 AQCS12
6.348.304-4	AQCS11 AQCS13 AQCS12
16.079.928-5	AQCS11 AQCS13 AQCS12
15.954.802-3	AQCS22 AQCS21
9.212.885-7	AQCS22
9.604.247-7	AQCS22 AQCS21
7.346.819-1	AQCS11 AQCS13 AQCS12
5.226.752-8	AQCS22
5.447.326-5	AQCS11 AQCS13 AQCS12
11.972.747-2	AQCS11 AQCS13 AQCS12
7.991.858-k	AQCS11 AQCS13 AQCS12
20.833.228-7	AQCS11 AQCS13 AQCS12
11.336.753-9	AQCS11 AQCS13 AQCS12
18.973.461-1	AQCS22 AQCS21
9.123.997-3	AQCS11 AQCS13 AQCS12
19.219.591-8	AQCS22 AQCS21
15.630.563-4	AQCS11 AQCS13 AQCS12
17.456.079-k	AQCS22 AQCS21
14.199.210-4	AQCS22 AQCS21
14.190.331-4	AQCS22 AQCS21
8.719.715-8	AQCS11 AQCS13 AQCS12
11.179.336-k	AQCS11 AQCS13 AQCS12
15.340.810-6	AQCS11 AQCS13 AQCS12
15.586.195-9	AQCS11 AQCS13 AQCS12
15.037.701-3	AQCS22 AQCS21
14.710.105-8	AQCS11 AQCS13 AQCS12
7.435.245-6	AQCS22 AQCS21
12.197.712-5	AQCS22 AQCS21
15.668.092-3	AQCS22 AQCS21
9.760.587-4	AQCS11 AQCS13 AQCS12
8.371.502-2	AQCS22 AQCS21
18.703.490-6	AQCS22
15.591.729-6	AQCS11 AQCS13 AQCS12
16.793.218-5	AQCS22 AQCS21
7.173.187-1	AQCS11 AQCS13 AQCS12
18.477.923-4	AQCS11 AQCS13 AQCS12
16.652.461-k	AQCS11 AQCS13 AQCS12
8.709.062-k	AQCS11 AQCS13 AQCS12
19.421.040-k	AQCS22 AQCS21
20.979.068-8	AQCS22 AQCS21
21.370.216-5	AQCS11 AQCS13 AQCS12
14.186.037-2	AQCS11 AQCS12
17.810.233-8	AQCS22
20.971.906-1	AQCS11
10.112.851-2	AQCS22
15.456.100-5	AQCS22 AQCS21
17.207.009-4	AQCS11 AQCS13 AQCS12
7.470.986-9	AQCS11 AQCS13 AQCS12
20.560.005-1	AQCS11
20.372.935-9	AQCS22 AQCS21
8.850.413-5	AQCS22 AQCS21
7.700.258-8	AQCS22 AQCS21
5.137.915-2	AQCS22 AQCS21
18.121.207-1	AQCS11 AQCS13 AQCS12
18.521.347-1	AQCS22 AQCS21
7.550.795-k	AQCS22 AQCS21
14.108.466-6	AQCS11 AQCS13 AQCS12
8.680.143-4	AQCS13
8.035.122-4	AQCS11 AQCS13 AQCS12
15.267.033-8	AQCS11 AQCS12
14.996.454-1	AQCS22 AQCS21
20.336.400-8	AQCS11 AQCS13 AQCS12
8.891.824-k	AQCS22 AQCS21
6.577.227-2	AQCS22 AQCS21
7.747.328-9	AQCS13 AQCS12
5.324.550-1	AQCS22 AQCS21
9.946.259-k	AQCS13 AQCS12
11.634.630-3	AQCS22 AQCS21
16.038.659-2	AQCS11 AQCS12
6.805.128-2	AQCS22 AQCS21
5.786.761-2	AQCS22
15.328.223-4	AQCS11 AQCS13 AQCS12
13.325.336-k	AQCS11 AQCS13 AQCS12
15.717.786-9	AQCS11 AQCS13 AQCS12
10.623.911-8	AQCS11 AQCS13 AQCS12
19.177.504-k	AQCS11 AQCS13 AQCS12
19.849.401-1	AQCS13
7.370.813-3	AQCS11 AQCS13 AQCS12
10.341.699-k	AQCS22 AQCS21
11.760.095-5	AQCS11 AQCS13 AQCS12
17.496.440-8	AQCS22 AQCS21
7.622.150-2	AQCS22 AQCS21
20.586.029-k	AQCS22 AQCS21
15.271.085-2	AQCS22 AQCS21
14.529.197-6	AQCS22 AQCS21
16.452.040-4	AQCS11 AQCS13 AQCS12
5.377.107-6	AQCS22 AQCS21
18.681.858-k	AQCS22 AQCS21
19.574.984-1	AQCS11 AQCS13 AQCS12
7.154.898-8	AQCS11 AQCS13 AQCS12
19.093.262-1	AQCS11 AQCS13 AQCS12
18.173.537-6	AQCS22 AQCS21
12.201.044-9	AQCS22 AQCS21
11.042.215-6	AQCS22
20.412.942-8	AQCS22 AQCS21
10.944.526-6	AQCS22 AQCS21
7.580.800-3	AQCS22
10.886.210-6	AQCS11 AQCS12
10.987.590-2	AQCS11 AQCS13 AQCS12
21.531.276-3	AQCS11 AQCS13 AQCS12
16.991.450-8	AQCS22 AQCS21
6.158.477-3	AQCS11 AQCS13 AQCS12
13.571.904-8	AQCS22 AQCS21
13.100.481-8	AQCS11 AQCS13 AQCS12
13.412.588-8	AQCS22 AQCS21
16.890.095-3	AQCS22
11.509.214-6	AQCS22 AQCS21
10.029.793-k	AQCS22 AQCS21
12.418.617-k	AQCS11 AQCS13 AQCS12
20.588.389-4	AQCS11 AQCS12
21.664.203-1	AQCS11 AQCS13 AQCS12
16.399.893-9	AQCS11 AQCS13 AQCS12
21.975.035-8	AQCS22 AQCS21
13.972.371-6	AQCS11 AQCS13 AQCS12
21.550.884-6	AQCS11 AQCS13 AQCS12
19.651.743-k	AQCS22 AQCS21
6.172.396-k	AQCS22 AQCS21
11.226.317-9	AQCS22 AQCS21
8.954.396-7	AQCS11 AQCS13 AQCS12
6.552.459-7	AQCS22 AQCS21
18.644.151-6	AQCS22 AQCS21
5.281.602-5	AQCS11 AQCS13 AQCS12
21.764.379-1	AQCS11 AQCS13 AQCS12
5.452.943-k	AQCS22 AQCS21
18.606.406-2	AQCS22 AQCS21
7.593.857-8	AQCS11 AQCS13 AQCS12
11.012.757-k	AQCS11 AQCS13 AQCS12
14.773.884-6	AQCS22 AQCS21
21.874.611-k	AQCS22 AQCS21
13.808.932-k	AQCS13 AQCS12
15.386.552-3	AQCS11 AQCS13 AQCS12
8.975.076-8	AQCS11 AQCS13 AQCS12
10.074.452-k	AQCS11 AQCS13 AQCS12
10.846.086-5	AQCS11 AQCS13 AQCS12
18.679.722-1	AQCS22 AQCS21
10.704.992-4	AQCS11 AQCS13 AQCS12
20.722.044-2	AQCS22 AQCS21
5.525.510-5	AQCS22 AQCS21
21.005.120-1	AQCS11 AQCS13 AQCS12
15.128.470-1	AQCS11 AQCS13 AQCS12
16.255.367-4	AQCS22 AQCS21
11.154.666-5	AQCS11 AQCS13 AQCS12
8.435.631-k	AQCS11 AQCS12
16.122.656-4	AQCS22 AQCS21
8.245.604-k	AQCS22 AQCS21
17.833.996-6	AQCS22 AQCS21
21.280.273-5	AQCS22
17.408.920-5	AQCS22 AQCS21
10.158.614-6	AQCS22
21.339.513-k	AQCS11 AQCS12
13.236.923-2	AQCS22 AQCS21
7.443.755-9	AQCS11 AQCS13 AQCS12
14.915.999-1	AQCS11 AQCS13 AQCS12
8.191.087-1	AQCS22
14.474.331-8	AQCS11 AQCS13 AQCS12
11.777.962-9	AQCS22 AQCS21
14.258.132-9	AQCS11 AQCS13 AQCS12
6.056.000-5	AQCS11 AQCS13 AQCS12
20.004.385-5	AQCS22 AQCS21
18.613.663-2	AQCS22 AQCS21
21.473.096-k	AQCS11 AQCS13 AQCS12
11.038.736-9	AQCS22 AQCS21
7.609.554-k	AQCS22 AQCS21
8.146.015-9	AQCS11 AQCS13 AQCS12
14.619.137-1	AQCS11 AQCS13 AQCS12
10.954.160-5	AQCS22 AQCS21
17.514.880-9	AQCS22
18.777.865-4	AQCS11 AQCS13 AQCS12
20.592.876-6	AQCS13 AQCS12
8.837.700-1	AQCS22 AQCS21
13.510.054-4	AQCS11 AQCS12
5.097.925-3	AQCS11 AQCS13 AQCS12
14.273.006-5	AQCS11 AQCS13 AQCS12
19.707.314-4	AQCS22 AQCS21
11.128.537-3	AQCS11 AQCS13 AQCS12
6.125.004-2	AQCS22 AQCS21
20.881.334-k	AQCS22
17.163.103-3	AQCS11 AQCS13 AQCS12
19.380.270-2	AQCS11 AQCS13 AQCS12
14.934.860-3	AQCS22 AQCS21
12.156.187-5	AQCS11 AQCS13 AQCS12
9.457.062-k	AQCS22 AQCS21
20.359.854-8	AQCS11 AQCS13 AQCS12
12.245.458-4	AQCS22
17.435.456-1	AQCS11 AQCS13 AQCS12
5.764.441-9	AQCS22 AQCS21
19.319.511-3	AQCS22 AQCS21
8.575.434-3	AQCS22 AQCS21
17.638.582-k	AQCS22 AQCS21
12.379.929-1	AQCS13
10.809.391-9	AQCS22 AQCS21
18.882.525-7	AQCS11 AQCS13 AQCS12
14.715.684-7	AQCS22 AQCS21
6.891.767-k	AQCS11 AQCS13 AQCS12
20.957.020-3	AQCS22 AQCS21
7.839.452-8	AQCS22
5.103.584-4	AQCS22 AQCS21
5.061.500-6	AQCS11 AQCS13 AQCS12
8.548.046-4	AQCS11 AQCS13 AQCS12
5.920.421-1	AQCS22 AQCS21
15.863.194-6	AQCS22 AQCS21
7.277.147-8	AQCS22 AQCS21
15.645.576-8	AQCS22 AQCS21
9.921.317-5	AQCS13 AQCS12
16.726.720-3	AQCS22 AQCS21
6.482.961-k	AQCS11 AQCS13 AQCS12
6.585.607-7	AQCS11 AQCS13 AQCS12
5.905.436-8	AQCS11 AQCS13 AQCS12
16.947.491-5	AQCS22 AQCS21
13.719.758-8	AQCS11 AQCS13 AQCS12
15.431.859-3	AQCS22 AQCS21
5.488.842-2	AQCS11 AQCS13 AQCS12
17.572.784-1	AQCS13
17.753.515-k	AQCS22 AQCS21
21.655.241-5	AQCS11 AQCS13 AQCS12
7.553.808-1	AQCS22
13.942.728-9	AQCS11 AQCS13 AQCS12
16.701.502-6	AQCS22 AQCS21
21.190.306-6	AQCS22 AQCS21
5.005.962-6	AQCS22 AQCS21
9.934.327-3	AQCS22 AQCS21
5.561.849-6	AQCS22 AQCS21
8.423.890-2	AQCS11 AQCS13 AQCS12
6.734.705-6	AQCS22 AQCS21
6.532.051-7	AQCS11 AQCS13 AQCS12
10.045.632-k	AQCS11 AQCS13 AQCS12
18.817.913-4	AQCS11 AQCS13 AQCS12
8.250.754-k	AQCS22 AQCS21
12.610.046-9	AQCS11 AQCS13 AQCS12
15.204.008-3	AQCS11 AQCS13 AQCS12
6.409.490-4	AQCS22 AQCS21
8.595.746-5	AQCS11 AQCS13 AQCS12
5.258.921-5	AQCS22 AQCS21
9.162.210-6	AQCS11 AQCS13 AQCS12
16.023.325-7	AQCS11
5.442.928-2	AQCS22 AQCS21
18.851.236-4	AQCS11 AQCS13 AQCS12
19.184.313-4	AQCS22 AQCS21
9.536.566-3	AQCS11 AQCS13 AQCS12
8.392.914-6	AQCS22 AQCS21
16.118.968-5	AQCS22
13.784.513-k	AQCS11 AQCS13 AQCS12
6.835.866-3	AQCS11 AQCS13 AQCS12
20.474.049-6	AQCS11
6.471.176-8	AQCS13
17.925.440-9	AQCS11 AQCS12
17.785.048-9	AQCS22 AQCS21
20.992.690-3	AQCS22 AQCS21
14.089.495-8	AQCS22
8.556.712-8	AQCS11 AQCS13 AQCS12
12.497.776-2	AQCS11 AQCS13 AQCS12
13.638.676-k	AQCS11 AQCS13 AQCS12
20.763.209-k	AQCS22 AQCS21
11.335.670-7	AQCS11 AQCS13 AQCS12
5.521.298-8	AQCS13 AQCS12
12.542.982-3	AQCS22 AQCS21
19.007.299-1	AQCS22 AQCS21
7.067.969-8	AQCS11 AQCS13 AQCS12
10.139.761-k	AQCS11 AQCS13 AQCS12
20.898.792-5	AQCS11 AQCS13 AQCS12
17.249.463-3	AQCS11 AQCS13 AQCS12
6.549.236-9	AQCS22 AQCS21
7.625.469-9	AQCS11 AQCS13 AQCS12
5.861.321-5	AQCS22 AQCS21
8.410.797-2	AQCS11 AQCS13 AQCS12
21.880.822-k	AQCS22 AQCS21
10.381.464-2	AQCS22 AQCS21
13.067.260-4	AQCS22 AQCS21
13.018.125-2	AQCS13 AQCS12
17.269.761-5	AQCS11 AQCS12
10.326.660-2	AQCS22 AQCS21
17.800.342-9	AQCS11 AQCS13 AQCS12
14.021.638-k	AQCS11 AQCS13 AQCS12
6.720.902-8	AQCS11 AQCS13 AQCS12
7.285.687-2	AQCS22 AQCS21
11.336.021-6	AQCS22 AQCS21
17.706.370-3	AQCS11 AQCS13 AQCS12
13.724.670-8	AQCS11 AQCS13 AQCS12
16.114.364-2	AQCS11 AQCS13 AQCS12
7.692.009-5	AQCS22 AQCS21
11.633.224-8	AQCS22 AQCS21
8.747.088-1	AQCS22 AQCS21
21.877.486-5	AQCS11 AQCS13 AQCS12
20.021.722-5	AQCS22 AQCS21
13.478.245-5	AQCS11 AQCS13 AQCS12
17.497.773-9	AQCS22
17.087.135-9	AQCS11 AQCS13 AQCS12
11.815.401-k	AQCS13 AQCS12
13.659.102-9	AQCS11 AQCS13 AQCS12
8.849.081-9	AQCS11 AQCS13 AQCS12
11.257.317-8	AQCS22 AQCS21
19.694.061-8	AQCS11 AQCS12
13.217.395-8	AQCS22
18.609.199-k	AQCS22 AQCS21
8.208.161-5	AQCS22 AQCS21
16.489.739-7	AQCS22 AQCS21
14.315.250-2	AQCS22 AQCS21
7.204.865-2	AQCS11 AQCS13 AQCS12
17.763.059-4	AQCS11 AQCS13 AQCS12
17.077.921-5	AQCS11 AQCS13 AQCS12
9.467.025-k	AQCS11 AQCS13 AQCS12
8.788.582-8	AQCS22 AQCS21
20.699.034-1	AQCS11 AQCS13 AQCS12
20.706.012-7	AQCS11 AQCS13 AQCS12
11.197.914-6	AQCS11 AQCS13 AQCS12
11.432.771-9	AQCS22 AQCS21
20.904.693-8	AQCS22 AQCS21
18.903.238-2	AQCS11 AQCS13 AQCS12
16.091.398-3	AQCS11 AQCS12
12.686.700-k	AQCS22
7.652.688-5	AQCS11 AQCS13 AQCS12
7.879.372-4	AQCS11
17.162.745-1	AQCS11 AQCS13 AQCS12
14.008.463-8	AQCS11 AQCS13 AQCS12
7.027.551-1	AQCS13
16.049.359-3	AQCS22 AQCS21
14.642.055-9	AQCS22 AQCS21
7.963.320-8	AQCS22 AQCS21
19.312.428-3	AQCS11 AQCS13 AQCS12
21.932.581-9	AQCS22 AQCS21
15.914.256-6	AQCS22 AQCS21
8.558.137-6	AQCS11 AQCS13 AQCS12
12.910.859-2	AQCS22 AQCS21
19.665.695-2	AQCS13
9.823.440-3	AQCS11 AQCS13 AQCS12
16.756.387-2	AQCS11 AQCS13 AQCS12
9.583.966-5	AQCS11 AQCS12
8.163.932-9	AQCS22 AQCS21
13.518.544-2	AQCS22 AQCS21
9.645.606-9	AQCS11 AQCS13 AQCS12
12.617.363-6	AQCS22 AQCS21
13.449.169-8	AQCS22 AQCS21
5.186.016-k	AQCS13 AQCS12
8.290.192-2	AQCS11
21.639.045-8	AQCS22 AQCS21
13.723.369-k	AQCS11 AQCS13 AQCS12
14.401.176-7	AQCS22 AQCS21
16.353.048-1	AQCS11 AQCS13 AQCS12
14.559.588-6	AQCS11 AQCS13 AQCS12
9.627.215-4	AQCS22 AQCS21
17.640.715-8	AQCS11 AQCS13 AQCS12
16.528.525-5	AQCS11 AQCS13 AQCS12
20.958.772-6	AQCS22
6.532.020-7	AQCS11 AQCS13 AQCS12
11.516.778-2	AQCS22 AQCS21
6.479.228-8	AQCS11 AQCS13 AQCS12
16.371.164-8	AQCS11 AQCS12
21.121.122-9	AQCS11 AQCS13 AQCS12
8.232.173-k	AQCS22 AQCS21
16.994.352-4	AQCS22 AQCS21
20.283.197-4	AQCS22 AQCS21
8.934.339-9	AQCS22 AQCS21
12.694.939-1	AQCS13
14.133.343-7	AQCS22 AQCS21
11.557.561-9	AQCS11 AQCS13 AQCS12
8.108.290-1	AQCS11 AQCS13 AQCS12
16.558.169-5	AQCS22
11.749.408-k	AQCS11 AQCS13 AQCS12
14.743.097-3	AQCS11 AQCS13 AQCS12
18.685.067-k	AQCS22 AQCS21
13.321.215-9	AQCS11 AQCS13 AQCS12
15.719.775-4	AQCS11 AQCS12
15.805.470-1	AQCS11 AQCS13 AQCS12
18.019.751-6	AQCS11 AQCS13 AQCS12
8.183.227-7	AQCS11 AQCS13 AQCS12
21.676.397-1	AQCS22 AQCS21
21.773.330-8	AQCS22 AQCS21
21.897.241-1	AQCS22 AQCS21
11.882.196-3	AQCS22 AQCS21
7.603.405-2	AQCS11 AQCS13 AQCS12
10.399.608-2	AQCS11 AQCS13 AQCS12
16.173.122-6	AQCS11 AQCS13 AQCS12
13.158.668-k	AQCS11 AQCS13 AQCS12
7.241.755-k	AQCS22 AQCS21
10.524.899-7	AQCS22 AQCS21
6.646.486-5	AQCS22
8.581.706-k	AQCS22
5.722.770-2	AQCS11 AQCS13 AQCS12
6.704.445-2	AQCS22 AQCS21
15.412.750-k	AQCS11 AQCS12
5.166.609-7	AQCS22 AQCS21
10.828.134-k	AQCS11 AQCS13 AQCS12
14.738.140-9	AQCS11 AQCS13 AQCS12
9.522.163-7	AQCS22 AQCS21
14.811.421-8	AQCS11 AQCS13 AQCS12
21.300.875-7	AQCS11 AQCS13 AQCS12
16.757.938-8	AQCS11 AQCS13 AQCS12
14.394.364-k	AQCS22 AQCS21
5.261.680-8	AQCS22 AQCS21
15.103.145-5	AQCS11 AQCS13 AQCS12
19.048.550-1	AQCS22 AQCS21
7.923.331-5	AQCS22 AQCS21
20.516.663-7	AQCS22 AQCS21
12.155.911-k	AQCS11 AQCS13 AQCS12
12.798.500-6	AQCS11 AQCS13 AQCS12
10.387.106-9	AQCS13 AQCS12
10.368.110-3	AQCS22 AQCS21
9.561.465-5	AQCS22 AQCS21
9.464.274-4	AQCS11 AQCS13 AQCS12
15.756.665-2	AQCS13 AQCS12
11.470.504-7	AQCS11 AQCS13 AQCS12
20.460.189-5	AQCS22 AQCS21
6.560.748-4	AQCS22
16.030.125-2	AQCS22 AQCS21
16.490.368-k	AQCS22 AQCS21
14.054.673-9	AQCS11 AQCS13 AQCS12
8.623.131-k	AQCS22 AQCS21
8.199.867-1	AQCS22 AQCS21
10.826.686-4	AQCS22 AQCS21
10.977.172-4	AQCS22 AQCS21
16.531.950-8	AQCS11 AQCS13 AQCS12
11.058.949-2	AQCS22
19.811.997-k	AQCS11 AQCS13 AQCS12
8.548.180-k	AQCS13 AQCS12
11.501.694-6	AQCS22 AQCS21
10.384.209-3	AQCS22 AQCS21
13.732.242-k	AQCS22 AQCS21
7.543.569-k	AQCS22 AQCS21
5.421.004-3	AQCS22 AQCS21
5.286.958-7	AQCS11 AQCS13 AQCS12
8.945.973-7	AQCS11 AQCS13 AQCS12
9.919.820-6	AQCS22 AQCS21
19.606.264-5	AQCS22 AQCS21
6.855.576-k	AQCS11 AQCS13 AQCS12
9.703.268-8	AQCS13 AQCS12
6.816.955-k	AQCS22 AQCS21
12.139.647-5	AQCS22 AQCS21
17.143.899-3	AQCS22 AQCS21
7.483.602-k	AQCS22 AQCS21
10.230.059-9	AQCS11 AQCS13 AQCS12
17.274.640-3	AQCS11 AQCS13 AQCS12
14.557.672-5	AQCS11 AQCS13 AQCS12
13.897.790-k	AQCS22 AQCS21
17.889.132-4	AQCS11 AQCS13 AQCS12
19.834.448-6	AQCS11 AQCS13 AQCS12
17.528.088-k	AQCS11 AQCS13 AQCS12
17.871.454-6	AQCS22 AQCS21
21.871.719-5	AQCS22 AQCS21
13.484.151-6	AQCS11 AQCS13 AQCS12
15.102.287-1	AQCS22 AQCS21
18.841.915-1	AQCS22
5.073.851-5	AQCS11 AQCS13 AQCS12
21.684.609-5	AQCS11 AQCS13 AQCS12
16.189.592-k	AQCS11 AQCS13 AQCS12
15.700.565-k	AQCS22 AQCS21
6.989.539-5	AQCS22 AQCS21
17.185.104-1	AQCS22 AQCS21
8.511.818-8	AQCS11 AQCS13 AQCS12
13.706.385-9	AQCS11 AQCS13 AQCS12
11.471.217-5	AQCS13 AQCS12
6.681.990-6	AQCS22 AQCS21
11.083.613-9	AQCS11 AQCS13 AQCS12
8.286.661-2	AQCS22 AQCS21
18.166.816-4	AQCS22 AQCS21
8.483.886-1	AQCS22 AQCS21
11.010.091-4	AQCS11 AQCS13 AQCS12
16.830.330-k	AQCS11 AQCS13 AQCS12
16.292.147-9	AQCS11 AQCS13 AQCS12
12.725.635-7	AQCS22 AQCS21
15.498.558-1	AQCS11 AQCS13 AQCS12
7.216.210-2	AQCS22 AQCS21
6.484.056-8	AQCS22 AQCS21
14.598.587-k	AQCS11 AQCS13 AQCS12
19.964.917-5	AQCS22 AQCS21
16.817.805-k	AQCS22 AQCS21
16.734.838-6	AQCS22 AQCS21
15.369.055-3	AQCS22
17.739.334-7	AQCS22 AQCS21
13.083.757-3	AQCS22 AQCS21
10.944.981-4	AQCS11 AQCS13 AQCS12
15.918.893-k	AQCS11 AQCS13 AQCS12
9.637.179-9	AQCS22 AQCS21
15.349.286-7	AQCS22 AQCS21
18.670.741-9	AQCS22 AQCS21
15.332.914-1	AQCS22 AQCS21
14.047.349-9	AQCS22 AQCS21
21.914.527-6	AQCS22 AQCS21
16.647.893-6	AQCS11 AQCS13 AQCS12
18.627.746-5	AQCS11 AQCS13 AQCS12
18.125.168-9	AQCS22 AQCS21
13.887.002-2	AQCS11 AQCS13 AQCS12
9.777.194-4	AQCS22 AQCS21
14.134.726-8	AQCS22 AQCS21
9.998.681-6	AQCS22 AQCS21
8.024.099-6	AQCS11 AQCS13 AQCS12
9.504.923-k	AQCS22 AQCS21
20.922.805-k	AQCS22 AQCS21
7.491.248-6	AQCS22 AQCS21
21.628.311-2	AQCS11 AQCS13 AQCS12
8.008.266-5	AQCS11
8.874.148-k	AQCS22 AQCS21
17.266.258-7	AQCS11 AQCS13 AQCS12
10.988.439-1	AQCS13
19.154.806-k	AQCS11 AQCS13 AQCS12
15.598.140-7	AQCS22 AQCS21
12.177.476-3	AQCS11 AQCS13 AQCS12
16.859.721-5	AQCS11 AQCS13 AQCS12
19.599.089-1	AQCS22 AQCS21
11.356.289-7	AQCS11 AQCS13 AQCS12
21.701.036-5	AQCS11
16.157.538-k	AQCS22 AQCS21
5.642.956-5	AQCS11 AQCS13 AQCS12
7.421.235-2	AQCS22 AQCS21
18.689.870-2	AQCS22 AQCS21
